work_id,title,slug,slug_source,automatic_slug,override_slug,report_url,otrostitulos
CALDERON_Instrumentos(Entremes),"Instrumentos, Los",los-instrumentos,automatic,los-instrumentos,,https://etso.es/informes/analisis-estilometrico-los-instrumentos,
LOPEdudosa_IntencionCastigada,"Intención castigada, La",la-intencion-castigada,automatic,la-intencion-castigada,,https://etso.es/informes/analisis-estilometrico-la-intencion-castigada,
CANIZARES_InvencibleCastellana(Transk-IMPR),"Invencible castellana, La",la-invencible-castellana,automatic,la-invencible-castellana,,https://etso.es/informes/analisis-estilometrico-la-invencible-castellana,
CUBILLO_InvisiblePrincipeDelBaul,"Invisible príncipe del Baúl, El",el-invisible-principe-del-baul,automatic,el-invisible-principe-del-baul,,https://etso.es/informes/analisis-estilometrico-el-invisible-principe-del-baul,
PRADO_IrBuscandoAQuienMeSigue(Modern-Aut),Ir buscando a quien me sigue,ir-buscando-quien-me-sigue,override,ir-buscando-a-quien-me-sigue,ir-buscando-quien-me-sigue,https://etso.es/informes/analisis-estilometrico-ir-buscando-quien-me-sigue,
DIAMANTE_IrPorElRiesgoALaDicha,Ir por el riesgo a la dicha,ir-por-el-riesgo-la-dicha,override,ir-por-el-riesgo-a-la-dicha,ir-por-el-riesgo-la-dicha,https://etso.es/informes/analisis-estilometrico-ir-por-el-riesgo-la-dicha,
AVILA_IrisDeLasPendencias,"Iris de las pendencias, El",el-iris-de-las-pendencias,automatic,el-iris-de-las-pendencias,,https://etso.es/informes/analisis-estilometrico-el-iris-de-las-pendencias,
DESCONOCIDO_IrisDeLasTormentas(Transk-MSS),Iris de las tormentas,iris-de-las-tormentas,automatic,iris-de-las-tormentas,,https://etso.es/informes/analisis-estilometrico-iris-de-las-tormentas,
DESCONOCIDO_IrisDePazEnLaEuropa(Transk-IMPR),Iris de paz en la Europa y soledad en la corte,iris-de-paz-en-la-europa-y-soledad-en-la-corte,automatic,iris-de-paz-en-la-europa-y-soledad-en-la-corte,,https://etso.es/informes/analisis-estilometrico-iris-de-paz-en-la-europa-y-soledad-en-la-corte,
DESCONOCIDO_IrisDeNuevaEspana(Transk-IMPR),"Iris de Nueva España, El",el-iris-de-nueva-espana,automatic,el-iris-de-nueva-espana,,https://etso.es/informes/analisis-estilometrico-el-iris-de-nueva-espana,Nuestra Señora de Guadalupe de México
SANCHEZ_IslaBarbara(Transk-IMPR),"Isla Bárbara, La",la-isla-barbara,automatic,la-isla-barbara,,https://etso.es/informes/analisis-estilometrico-la-isla-barbara,
DESCONOCIDO_IslaDeLaSed(Transk-MSS),"Isla de la sed, La",la-isla-de-la-sed,automatic,la-isla-de-la-sed,,https://etso.es/informes/analisis-estilometrico-la-isla-de-la-sed,
LOPE_IslaDelSol(Auto)(Transk-MSS),"Isla del sol, La",la-isla-del-sol,automatic,la-isla-del-sol,,https://etso.es/informes/analisis-estilometrico-la-isla-del-sol,
TORRES-NAHARRO_Jacinta,Jacinta,jacinta,automatic,jacinta,,https://etso.es/informes/analisis-estilometrico-jacinta,
NUNEZ-JOSE-JOAQUIN_JardinesSonLaberintos(Transk-IMPR),Jardines son laberintos o el mártir de Molina don Diego Coronel,jardines-son-laberintos-o-el-martir-de-molina-don-diego-coronel,automatic,jardines-son-laberintos-o-el-martir-de-molina-don-diego-coronel,,https://etso.es/informes/analisis-estilometrico-jardines-son-laberintos-o-el-martir-de-molina-don-diego-coronel,
CALDERON_JardinDeFalerina,"Jardín de Falerina, El",jardin-de-falerina-el,override,el-jardin-de-falerina,jardin-de-falerina-el,https://etso.es/informes/analisis-estilometrico-jardin-de-falerina-el,
CALDERONdudosa_JardinDeFalerina(Auto),"Jardín de Falerina, El",el-jardin-de-falerina-0,automatic,el-jardin-de-falerina-0,,https://etso.es/informes/analisis-estilometrico-el-jardin-de-falerina-0,
ROJAS&COELLO&CALDERON_JardinDeFalerina,"Jardín de Falerina, El",el-jardin-de-falerina,override,el-jardin-de-falerina-1,el-jardin-de-falerina,https://etso.es/informes/analisis-estilometrico-el-jardin-de-falerina,
LOPEdudosa_JardinDeVargas,"Jardín de Vargas, El",el-jardin-de-vargas,automatic,el-jardin-de-vargas,,https://etso.es/informes/analisis-estilometrico-el-jardin-de-vargas,
BANCES_JarretieraDeInglaterra(Transk-IMPR),"Jarretiera de Inglaterra, La",la-jarretiera-de-inglaterra,automatic,la-jarretiera-de-inglaterra,,https://etso.es/informes/analisis-estilometrico-la-jarretiera-de-inglaterra,
VELEZ_JenizaroDeAlbania,"Jenízaro de Albania, El",el-jenizaro-de-albania,automatic,el-jenizaro-de-albania,,https://etso.es/informes/analisis-estilometrico-el-jenizaro-de-albania,
MATOS_JenizaroDeHungria(Transk-IMPR),"Jenízaro de Hungría, El",el-jenizaro-de-hungria,automatic,el-jenizaro-de-hungria,,https://etso.es/informes/analisis-estilometrico-el-jenizaro-de-hungria,
ROJAS_JerusalenCastigada,"Jerusalén castigada, La",la-jerusalen-castigada,automatic,la-jerusalen-castigada,,https://etso.es/informes/analisis-estilometrico-la-jerusalen-castigada,
ENRIQUEZ_JerusalenLibertada(Transk-IMPR),Jerusalén libertada,jerusalen-libertada,automatic,jerusalen-libertada,,https://etso.es/informes/analisis-estilometrico-jerusalen-libertada,"Jerusalén restaurada y el gran sepulcro de Cristo, La"
MATOS_JobDeLasMujeres(Transk-IMPR),"Job de las mujeres, El",el-job-de-las-mujeres,automatic,el-job-de-las-mujeres,,https://etso.es/informes/analisis-estilometrico-el-job-de-las-mujeres,
LOPE_JorgeToledano,Jorge Toledano,jorge-toledano,automatic,jorge-toledano,,https://etso.es/informes/analisis-estilometrico-jorge-toledano,
VELEZ_JornadaDelReyDonSebastian,"Jornada del rey don Sebastián, La",la-jornada-del-rey-don-sebastian,automatic,la-jornada-del-rey-don-sebastian,,https://etso.es/informes/analisis-estilometrico-la-jornada-del-rey-don-sebastian,
CALDERON_JoseDeLasMujeres,"José de las mujeres, El",jose-de-las-mujeres-el,override,el-jose-de-las-mujeres,jose-de-las-mujeres-el,https://etso.es/informes/analisis-estilometrico-jose-de-las-mujeres-el,
HOZ_JoseSalvadorDeEgipto(Transk-MSS),"José, salvador de Egipto y triunfos de la inocencia",jose-salvador-de-egipto-y-triunfos-de-la-inocencia,automatic,jose-salvador-de-egipto-y-triunfos-de-la-inocencia,,https://etso.es/informes/analisis-estilometrico-jose-salvador-de-egipto-y-triunfos-de-la-inocencia,
TIRSO_JoyaDeLasMontanas,"Joya de las montañas, La",la-joya-de-las-montanas,automatic,la-joya-de-las-montanas,,https://etso.es/informes/analisis-estilometrico-la-joya-de-las-montanas,
LOPE_JuanDeDios,Juan de Dios y Antón Martín,juan-de-dios-y-anton-martin,automatic,juan-de-dios-y-anton-martin,,https://etso.es/informes/analisis-estilometrico-juan-de-dios-y-anton-martin,
ENCISO_JuanLatino(Transk-IMPR),Juan Latino,juan-latino,automatic,juan-latino,,https://etso.es/informes/analisis-estilometrico-juan-latino,
DIAMANTE_JuanSanchezDeTalavera(Transk-IMPR),Juan Sánchez de Talavera,juan-sanchez-de-talavera,automatic,juan-sanchez-de-talavera,,https://etso.es/informes/analisis-estilometrico-juan-sanchez-de-talavera,
DIAMANTE_JubileoDePorciuncula,"Jubileo de Porciúncula, El",el-jubileo-de-porciuncula,automatic,el-jubileo-de-porciuncula,,https://etso.es/informes/analisis-estilometrico-el-jubileo-de-porciuncula,
BARRIONUEVO_JudasDeFuentes(Transk-MSS),"Judas de Fuentes, El",el-judas-de-fuentes,automatic,el-judas-de-fuentes,,https://etso.es/informes/analisis-estilometrico-el-judas-de-fuentes,
ZAMORA_JudasIscariote(Transk-IMPR),Judas Iscariote,judas-iscariote,automatic,judas-iscariote,,https://etso.es/informes/analisis-estilometrico-judas-iscariote,
CALDERON_JudasMacabeo(VersionCorta),Judas Macabeo (versión corta),judas-macabeo-version-corta,automatic,judas-macabeo-version-corta,,https://etso.es/informes/analisis-estilometrico-judas-macabeo-version-corta,
CALDERON_JudasMacabeo,Judas Macabeo (versión larga),judas-macabeo-version-larga,automatic,judas-macabeo-version-larga,,https://etso.es/informes/analisis-estilometrico-judas-macabeo-version-larga,
TORRE-FARFAN_JudithYHolofernes,Judith y Holofernes,judith-y-holofernes,automatic,judith-y-holofernes,,https://etso.es/informes/analisis-estilometrico-judith-y-holofernes,
MORETO_JuecesDeCastilla,"Jueces de Castilla, Los",los-jueces-de-castilla,automatic,los-jueces-de-castilla,,https://etso.es/informes/analisis-estilometrico-los-jueces-de-castilla,
MEJIA-CERDA_JuegoDelHombre(Auto)(Transk-MSS),Juego del Hombre,juego-del-hombre,automatic,juego-del-hombre,,https://etso.es/informes/analisis-estilometrico-juego-del-hombre,
SALAZAR_JuegosOlimpicos,"Juegos Olímpicos, Los",los-juegos-olimpicos,automatic,los-juegos-olimpicos,,https://etso.es/informes/analisis-estilometrico-los-juegos-olimpicos,
CERVANTES_JuezDeLosDivorcios(Entremes),"Juez de los divorcios, El",el-juez-de-los-divorcios,automatic,el-juez-de-los-divorcios,,https://etso.es/informes/analisis-estilometrico-el-juez-de-los-divorcios,
LOPE_JuezEnSuCausa,"Juez en su causa, El",el-juez-en-su-causa,automatic,el-juez-en-su-causa,,https://etso.es/informes/analisis-estilometrico-el-juez-en-su-causa,
DESCONOCIDO_JuezDeSiMismo(Transk-MSS),"Juez que fue de sí mismo, El",el-juez-que-fue-de-si-mismo,automatic,el-juez-que-fue-de-si-mismo,,https://etso.es/informes/analisis-estilometrico-el-juez-que-fue-de-si-mismo,
MARTINEZ_JuezYReo(Transk-IMPR),"Juez y reo de su causa, El",el-juez-y-reo-de-su-causa,automatic,el-juez-y-reo-de-su-causa,,https://etso.es/informes/analisis-estilometrico-el-juez-y-reo-de-su-causa,
VELEZ_JulianoApostata,Juliano Apóstata,juliano-apostata,automatic,juliano-apostata,,https://etso.es/informes/analisis-estilometrico-juliano-apostata,
LOPEdudosa_JulianRomero,Julián Romero,julian-romero,automatic,julian-romero,,https://etso.es/informes/analisis-estilometrico-julian-romero,
HUERTA&ROSETE&CANCER_JulianYBasilisa(Transk-IMPR),Julián y Basilisa,julian-y-basilisa,automatic,julian-y-basilisa,,https://etso.es/informes/analisis-estilometrico-julian-y-basilisa,
MIRA_JuraDelPrincipe(Auto),"Jura del príncipe, La",la-jura-del-principe,automatic,la-jura-del-principe,,https://etso.es/informes/analisis-estilometrico-la-jura-del-principe,
CORDERO_JuramentoAnteDios(Transk-IMPR),"Juramento ante Dios y lealtad contra el amor, El",el-juramento-ante-dios-y-lealtad-contra-el-amor,automatic,el-juramento-ante-dios-y-lealtad-contra-el-amor,,https://etso.es/informes/analisis-estilometrico-el-juramento-ante-dios-y-lealtad-contra-el-amor,
LOPE_JustasDeTebas,"Justas de Tebas y reina de las Amazonas, Las",las-justas-de-tebas-y-reina-de-las-amazonas,automatic,las-justas-de-tebas-y-reina-de-las-amazonas,,https://etso.es/informes/analisis-estilometrico-las-justas-de-tebas-y-reina-de-las-amazonas,
TORRE-SEVIL_JusticiaYLaVerdad,"Justicia y la verdad, La",la-justicia-y-la-verdad,automatic,la-justicia-y-la-verdad,,https://etso.es/informes/analisis-estilometrico-la-justicia-y-la-verdad,Comedia de Susana
CUBILLO_JustoLot(Transk-IMPR),"Justo Lot, El",el-justo-lot,automatic,el-justo-lot,,https://etso.es/informes/analisis-estilometrico-el-justo-lot,
LOPE_JuventudDeSanIsidro(Transk-IMPR),"Juventud de San Isidro, La",la-juventud-de-san-isidro,automatic,la-juventud-de-san-isidro,,https://etso.es/informes/analisis-estilometrico-la-juventud-de-san-isidro,
CALDERON_Jacaras(Entremes),"Jácaras, Las",las-jacaras,automatic,las-jacaras,,https://etso.es/informes/analisis-estilometrico-las-jacaras,
CALDERONdudosa_Jacaras(SegundaParte)(Entremes),"Jácaras, Las (Segunda parte)",las-jacaras-segunda-parte,automatic,las-jacaras-segunda-parte,,https://etso.es/informes/analisis-estilometrico-las-jacaras-segunda-parte,
DIAMANTE_JupiterYSemele,Júpiter y Semele,jupiter-y-semele,automatic,jupiter-y-semele,,https://etso.es/informes/analisis-estilometrico-jupiter-y-semele,
LANUZA_JupiterYIoCielosPremian(Zarzuela)(Transk-IMPR),Júpiter y Ío,jupiter-y-io,automatic,jupiter-y-io,,https://etso.es/informes/analisis-estilometrico-jupiter-y-io,"Cielos premian desdenes, Los"
MESA_LaDeLosLindosCabellosSantaInes,"La de los lindos cabellos, Santa Inés",la-de-los-lindos-cabellos-santa-ines,automatic,la-de-los-lindos-cabellos-santa-ines,,https://etso.es/informes/analisis-estilometrico-la-de-los-lindos-cabellos-santa-ines,
BARRIONUEVO_LaberintoDeAmor(Transk-MSS),"Laberinto de amor y panadera en Madrid, El",el-laberinto-de-amor-y-panadera-en-madrid,automatic,el-laberinto-de-amor-y-panadera-en-madrid,,https://etso.es/informes/analisis-estilometrico-el-laberinto-de-amor-y-panadera-en-madrid,
CERVANTES_LaberintoDeAmor,"Laberinto de amor, El",el-laberinto-de-amor,automatic,el-laberinto-de-amor,,https://etso.es/informes/analisis-estilometrico-el-laberinto-de-amor,
DIAMANTE_LaberintoDeCreta(Transk-IMPR),"Laberinto de Creta, El",el-laberinto-de-creta-1,override,el-laberinto-de-creta,el-laberinto-de-creta-1,https://etso.es/informes/analisis-estilometrico-el-laberinto-de-creta-1,
LOPE_LaberintoDeCreta,"Laberinto de Creta, El",el-laberinto-de-creta,override,el-laberinto-de-creta-0,el-laberinto-de-creta,https://etso.es/informes/analisis-estilometrico-el-laberinto-de-creta,
TIRSO_LaberintoDeCreta(Auto),"Laberinto de Creta, El",el-laberinto-de-creta-0,override,el-laberinto-de-creta-1,el-laberinto-de-creta-0,https://etso.es/informes/analisis-estilometrico-el-laberinto-de-creta-0,
CALDERON_LaberintoDelMundo(Auto),"Laberinto del mundo, El",el-laberinto-del-mundo,automatic,el-laberinto-del-mundo,,https://etso.es/informes/analisis-estilometrico-el-laberinto-del-mundo,
LOPE_LabradorDeLaMancha(Auto),"Labrador de La Mancha, El",el-labrador-de-la-mancha,automatic,el-labrador-de-la-mancha,,https://etso.es/informes/analisis-estilometrico-el-labrador-de-la-mancha,
LOPEdudosa_LabradorDelTormes,"Labrador del Tormes, El",el-labrador-del-tormes,automatic,el-labrador-del-tormes,,https://etso.es/informes/analisis-estilometrico-el-labrador-del-tormes,
LOPE_LabradorVenturoso,"Labrador venturoso, El",el-labrador-venturoso,automatic,el-labrador-venturoso,,https://etso.es/informes/analisis-estilometrico-el-labrador-venturoso,
LANINI&BURGOS_LabradorReyYMonje(Transk-MSS),"Labrador, rey, y monje y mejor rey de los godos, Wamba, El",el-labrador-rey-y-monje-y-mejor-rey-de-los-godos-wamba,automatic,el-labrador-rey-y-monje-y-mejor-rey-de-los-godos-wamba,,https://etso.es/informes/analisis-estilometrico-el-labrador-rey-y-monje-y-mejor-rey-de-los-godos-wamba,
LOPE_LacayoFingido,"Lacayo fingido, El",el-lacayo-fingido,automatic,el-lacayo-fingido,,https://etso.es/informes/analisis-estilometrico-el-lacayo-fingido,
DESCONOCIDO_LadronDelSacramento(Transk-MSS),"Ladrón del sacramento, El",el-ladron-del-sacramento,automatic,el-ladron-del-sacramento,,https://etso.es/informes/analisis-estilometrico-el-ladron-del-sacramento,
TIRSO_LagosDeSanVicente,"Lagos de San Vicente, Los",los-lagos-de-san-vicente,automatic,los-lagos-de-san-vicente,,https://etso.es/informes/analisis-estilometrico-los-lagos-de-san-vicente,
CALDERON_LancesDeAmor,Lances de amor y fortuna,lances-de-amor-y-fortuna,automatic,lances-de-amor-y-fortuna,,https://etso.es/informes/analisis-estilometrico-lances-de-amor-y-fortuna,
LOPEdudosa_LanzaPorLanza,Lanza por lanza de Luis Almanza,lanza-por-lanza-de-luis-almanza,automatic,lanza-por-lanza-de-luis-almanza,,https://etso.es/informes/analisis-estilometrico-lanza-por-lanza-de-luis-almanza,
LOPE_LauraPerseguida,Laura perseguida,laura-perseguida,automatic,laura-perseguida,,https://etso.es/informes/analisis-estilometrico-laura-perseguida,
CALDERON_LaurelDeApolo,"Laurel de Apolo, El",laurel-de-apolo-el,override,el-laurel-de-apolo,laurel-de-apolo-el,https://etso.es/informes/analisis-estilometrico-laurel-de-apolo-el,
MONTERO_LavarSinSangreUnaOfensa(Transk-IMPR),Lavar sin sangre una ofensa,lavar-sin-sangre-una-ofensa,automatic,lavar-sin-sangre-una-ofensa,,https://etso.es/informes/analisis-estilometrico-lavar-sin-sangre-una-ofensa,
GIL-ENRIQUEZ_LazoBandaYRetrato(Transk-IMPR),"Lazo, banda y retrato",lazo-banda-y-retrato,automatic,lazo-banda-y-retrato,,https://etso.es/informes/analisis-estilometrico-lazo-banda-y-retrato,
LOPE_LealCriado,"Leal criado, El",el-leal-criado,automatic,el-leal-criado,,https://etso.es/informes/analisis-estilometrico-el-leal-criado,
TIRSO_LealtadContraLaEnvidia,"Lealtad contra la envidia, La",la-lealtad-contra-la-envidia,automatic,la-lealtad-contra-la-envidia,,https://etso.es/informes/analisis-estilometrico-la-lealtad-contra-la-envidia,
VILLEGAS-JUAN_LealtadContraSuRey(Transk-IMPR),"Lealtad contra su rey, La",la-lealtad-contra-su-rey,automatic,la-lealtad-contra-su-rey,,https://etso.es/informes/analisis-estilometrico-la-lealtad-contra-su-rey,
LOPEdudosa_LealtadEnElAgravio,"Lealtad en el agravio, La",la-lealtad-en-el-agravio,automatic,la-lealtad-en-el-agravio,,https://etso.es/informes/analisis-estilometrico-la-lealtad-en-el-agravio,
FIGUEROA-DIEGO_LealtadEnLasInjurias(Transk-IMPR),"Lealtad en las injurias, La",la-lealtad-en-las-injurias,automatic,la-lealtad-en-las-injurias,,https://etso.es/informes/analisis-estilometrico-la-lealtad-en-las-injurias,
BELMONTE_LegadoMartir,"Legado mártir, El",el-legado-martir,automatic,el-legado-martir,,https://etso.es/informes/analisis-estilometrico-el-legado-martir,
VELEZ_LegoDeAlcala,"Lego de Alcalá, El",el-lego-de-alcala,automatic,el-lego-de-alcala,,https://etso.es/informes/analisis-estilometrico-el-lego-de-alcala,
MORALES_LegitimoBastardo,"Legítimo bastardo, El",el-legitimo-bastardo,automatic,el-legitimo-bastardo,,https://etso.es/informes/analisis-estilometrico-el-legitimo-bastardo,
FIGUEROA-DIEGO-Y-JOSE_LeoncioYMontano(Transk-IMPR),Leoncio y Montano,leoncio-y-montano,automatic,leoncio-y-montano,,https://etso.es/informes/analisis-estilometrico-leoncio-y-montano,
CALDERON_LepraDeConstantino(Auto),"Lepra de Constantino, La",la-lepra-de-constantino,automatic,la-lepra-de-constantino,,https://etso.es/informes/analisis-estilometrico-la-lepra-de-constantino,
MATOS&VILLAVICIOSA_LetradoDelCielo(Transk-IMPR),"Letrado del cielo, El",el-letrado-del-cielo,automatic,el-letrado-del-cielo,,https://etso.es/informes/analisis-estilometrico-el-letrado-del-cielo,
DESCONOCIDO_LevantamientoDelIlustreTeofilo(SegundaParte)(Transk-MSS),"Levantamiento del ilustre Teófilo, El (Segunda parte)",el-levantamiento-del-ilustre-teofilo-segunda-parte,automatic,el-levantamiento-del-ilustre-teofilo-segunda-parte,,https://etso.es/informes/analisis-estilometrico-el-levantamiento-del-ilustre-teofilo-segunda-parte,
LOPEdudosa_LeyEjecutada,"Ley ejecutada, La",la-ley-ejecutada,automatic,la-ley-ejecutada,,https://etso.es/informes/analisis-estilometrico-la-ley-ejecutada,
LOPEdudosa_LeonApostolico,León Apostólico,leon-apostolico,automatic,leon-apostolico,,https://etso.es/informes/analisis-estilometrico-leon-apostolico,
DESCONOCIDO_LibertadDeCastilla(Transk-IMPR),Libertad de Castilla por el conde Fernán González,libertad-de-castilla-por-el-conde-fernan-gonzalez,automatic,libertad-de-castilla-por-el-conde-fernan-gonzalez,,https://etso.es/informes/analisis-estilometrico-libertad-de-castilla-por-el-conde-fernan-gonzalez,
CUEVA_LibertadDeEspana(Transk-IMPR),"Libertad de España por Bernardo del Carpio, La",la-libertad-de-espana-por-bernardo-del-carpio,automatic,la-libertad-de-espana-por-bernardo-del-carpio,,https://etso.es/informes/analisis-estilometrico-la-libertad-de-espana-por-bernardo-del-carpio,
CUEVA_LibertadDeRomaPorMucioCevola(Transk-IMPR),"Libertad de Roma por Mucio Cévola, La",la-libertad-de-roma-por-mucio-cevola,automatic,la-libertad-de-roma-por-mucio-cevola,,https://etso.es/informes/analisis-estilometrico-la-libertad-de-roma-por-mucio-cevola,
MORETO_LicenciadoVidriera,"Licenciado Vidriera, El",el-licenciado-vidriera,automatic,el-licenciado-vidriera,,https://etso.es/informes/analisis-estilometrico-el-licenciado-vidriera,
QUINONES_LicenciadoYElBachiller(Entremes),Licenciado y el bachiller,licenciado-y-el-bachiller,automatic,licenciado-y-el-bachiller,,https://etso.es/informes/analisis-estilometrico-licenciado-y-el-bachiller,
DIAMANTE_LidesDeAmorYDesden,Lides de amor y desdén,lides-de-amor-y-desden,automatic,lides-de-amor-y-desden,,https://etso.es/informes/analisis-estilometrico-lides-de-amor-y-desden,
LOPE_LimpiezaNoManchada,"Limpieza no manchada, La",la-limpieza-no-manchada,automatic,la-limpieza-no-manchada,,https://etso.es/informes/analisis-estilometrico-la-limpieza-no-manchada,
MORETO_LindoDonDiego,"Lindo don Diego, El",el-lindo-don-diego,automatic,el-lindo-don-diego,,https://etso.es/informes/analisis-estilometrico-el-lindo-don-diego,
LOPEdudosa_LindonaDeGalicia,"Lindona de Galicia, La",la-lindona-de-galicia,automatic,la-lindona-de-galicia,,https://etso.es/informes/analisis-estilometrico-la-lindona-de-galicia,"Rica fembra, La"
CALDERON_LirioYLaAzucena(Auto),"Lirio y la azucena, El",el-lirio-y-la-azucena,automatic,el-lirio-y-la-azucena,,https://etso.es/informes/analisis-estilometrico-el-lirio-y-la-azucena,
MIRA_LisesDeFrancia,"Lises de Francia, Las",los-lises-de-francia,override,las-lises-de-francia,los-lises-de-francia,https://etso.es/informes/analisis-estilometrico-los-lises-de-francia,
CALDERON_LlamadosYEscogidos(Auto),Llamados y escogidos,llamados-y-escogidos,automatic,llamados-y-escogidos,,https://etso.es/informes/analisis-estilometrico-llamados-y-escogidos,
LOPEdudosa_LlaveDeLaHonra,"Llave de la honra, La",la-llave-de-la-honra,automatic,la-llave-de-la-honra,,https://etso.es/informes/analisis-estilometrico-la-llave-de-la-honra,
LOPE_LlegarEnOcasion,"Llegar en ocasión, El",el-llegar-en-ocasion,automatic,el-llegar-en-ocasion,,https://etso.es/informes/analisis-estilometrico-el-llegar-en-ocasion,
LOPE_LoCiertoPorLoDudoso,Lo cierto por lo dudoso,lo-cierto-por-lo-dudoso,automatic,lo-cierto-por-lo-dudoso,,https://etso.es/informes/analisis-estilometrico-lo-cierto-por-lo-dudoso,
COELLO_LoDichoHecho(Transk-IMPR),Lo dicho hecho,lo-dicho-hecho,automatic,lo-dicho-hecho,,https://etso.es/informes/analisis-estilometrico-lo-dicho-hecho,
LOPE_LoFingidoVerdadero,Lo fingido verdadero,lo-fingido-verdadero,automatic,lo-fingido-verdadero,,https://etso.es/informes/analisis-estilometrico-lo-fingido-verdadero,
FOLCH-CARDONA_LoMejorEsLoMejor(Transk-MSS),Lo mejor es lo mejor,lo-mejor-es-lo-mejor,automatic,lo-mejor-es-lo-mejor,,https://etso.es/informes/analisis-estilometrico-lo-mejor-es-lo-mejor,
CIFONTES_LoMasPrivaLoMenos(Transk-IMPR),Lo más priva lo menos,lo-mas-priva-lo-menos,automatic,lo-mas-priva-lo-menos,,https://etso.es/informes/analisis-estilometrico-lo-mas-priva-lo-menos,
SARAVIA_LoQueEsComedia(Transk-MSS),Lo que es comedia,lo-que-es-comedia,automatic,lo-que-es-comedia,,https://etso.es/informes/analisis-estilometrico-lo-que-es-comedia,
CORDERO_LoQueEsPrivar(Transk-IMPR),Lo que es privar,lo-que-es-privar,automatic,lo-que-es-privar,,https://etso.es/informes/analisis-estilometrico-lo-que-es-privar,
LOPE_LoQueEstaDeterminado,Lo que está determinado,lo-que-esta-determinado,automatic,lo-que-esta-determinado,,https://etso.es/informes/analisis-estilometrico-lo-que-esta-determinado,
LOPE_LoQueHaDeSer,Lo que ha de ser,lo-que-ha-de-ser,automatic,lo-que-ha-de-ser,,https://etso.es/informes/analisis-estilometrico-lo-que-ha-de-ser,
LOPE_LoQueHayQueFiar,Lo que hay que fiar del mundo,lo-que-hay-que-fiar-del-mundo,automatic,lo-que-hay-que-fiar-del-mundo,,https://etso.es/informes/analisis-estilometrico-lo-que-hay-que-fiar-del-mundo,
MIRA_LoQueLeTocaAlValor,Lo que le toca al valor y príncipe de Orange,lo-que-le-toca-al-valor-y-principe-de-orange,automatic,lo-que-le-toca-al-valor-y-principe-de-orange,,https://etso.es/informes/analisis-estilometrico-lo-que-le-toca-al-valor-y-principe-de-orange,
ROJAS-CRISTOBAL_LoQueMientenLosIndicios(Transk-IMPR),Lo que mienten los indicios,lo-que-mienten-los-indicios,automatic,lo-que-mienten-los-indicios,,https://etso.es/informes/analisis-estilometrico-lo-que-mienten-los-indicios,
MIRA_LoQueNoEsCasarse,Lo que no es casarse a gusto,lo-que-no-es-casarse-gusto,override,lo-que-no-es-casarse-a-gusto,lo-que-no-es-casarse-gusto,https://etso.es/informes/analisis-estilometrico-lo-que-no-es-casarse-gusto,
MONROY_LoQuePasaEnUnMeson(Transk-IMPR),Lo que pasa en un mesón,lo-que-pasa-en-un-meson,automatic,lo-que-pasa-en-un-meson,,https://etso.es/informes/analisis-estilometrico-lo-que-pasa-en-un-meson,
DESCONOCIDO_LoQuePasaEnUnTornoDeMonjas,Lo que pasa en un torno de monjas,lo-que-pasa-en-un-torno-de-monjas,automatic,lo-que-pasa-en-un-torno-de-monjas,,https://etso.es/informes/analisis-estilometrico-lo-que-pasa-en-un-torno-de-monjas,
LOPE_LoQuePasaEnUnaTarde,Lo que pasa en una tarde,lo-que-pasa-en-una-tarde,automatic,lo-que-pasa-en-una-tarde,,https://etso.es/informes/analisis-estilometrico-lo-que-pasa-en-una-tarde,
DESCONOCIDO_LoQuePasaEntreDuenas(Transk-MSS),"Lo que pasa entre dueñas, doncellas, pajes…",lo-que-pasa-entre-duenas-doncellas-pajes,automatic,lo-que-pasa-entre-duenas-doncellas-pajes,,https://etso.es/informes/analisis-estilometrico-lo-que-pasa-entre-duenas-doncellas-pajes,
BENAVIDES_LoQuePiensasTeHago,Lo que piensas te hago,lo-que-piensas-te-hago,automatic,lo-que-piensas-te-hago,,https://etso.es/informes/analisis-estilometrico-lo-que-piensas-te-hago,Engañar a quien engaña
DESCONOCIDO_LoQuePuedeAmorYCelos(Transk-IMPR),Lo que puede amor y celos,lo-que-puede-amor-y-celos,automatic,lo-que-puede-amor-y-celos,,https://etso.es/informes/analisis-estilometrico-lo-que-puede-amor-y-celos,
MIRA_LoQuePuedeElOir,Lo que puede el oír misa,lo-que-puede-el-oir-misa,automatic,lo-que-puede-el-oir-misa,,https://etso.es/informes/analisis-estilometrico-lo-que-puede-el-oir-misa,
MONROY_LoQuePuedeElDesengano(Transk-IMPR),Lo que puede el desengaño y memoria de la muerte,lo-que-puede-el-desengano-y-memoria-de-la-muerte,automatic,lo-que-puede-el-desengano-y-memoria-de-la-muerte,,https://etso.es/informes/analisis-estilometrico-lo-que-puede-el-desengano-y-memoria-de-la-muerte,
MORETO_LoQuePuede,Lo que puede la aprehensión,lo-que-puede-la-aprehension,automatic,lo-que-puede-la-aprehension,,https://etso.es/informes/analisis-estilometrico-lo-que-puede-la-aprehension,
VILLEGAS_LoQuePuedeLaCrianza(Transk-IMPR),Lo que puede la crianza,lo-que-puede-la-crianza,automatic,lo-que-puede-la-crianza,,https://etso.es/informes/analisis-estilometrico-lo-que-puede-la-crianza,
